player_name,team,game_id,game_date,game_time,home,away,line_col,line_value,prop,source,batting_stats_gcar,batting_stats_pa,batting_stats_ab,batting_stats_r,batting_stats_h,batting_stats_2b,batting_stats_3b,batting_stats_hr,batting_stats_rbi,batting_stats_bb,batting_stats_ibb,batting_stats_so,batting_stats_hbp,batting_stats_sh,batting_stats_sf,batting_stats_roe,batting_stats_gdp,batting_stats_sb,batting_stats_cs,batting_stats_ba,batting_stats_obp,batting_stats_slg,batting_stats_ops,batting_stats_bop,batting_stats_ali,batting_stats_wpa,batting_stats_acli,batting_stats_cwpa,batting_stats_re24,batting_stats_position,home_team,away_team,home_stats.batting_stats.pa,home_stats.batting_stats.ab,home_stats.batting_stats.r,home_stats.batting_stats.h,home_stats.batting_stats.2b,home_stats.batting_stats.3b,home_stats.batting_stats.hr,home_stats.batting_stats.rbi,home_stats.batting_stats.bb,home_stats.batting_stats.ibb,home_stats.batting_stats.so,home_stats.batting_stats.hbp,home_stats.batting_stats.sh,home_stats.batting_stats.sf,home_stats.batting_stats.roe,home_stats.batting_stats.gidp,home_stats.batting_stats.sb,home_stats.batting_stats.cs,home_stats.batting_stats.avg,home_stats.batting_stats.obp,home_stats.batting_stats.slug,home_stats.batting_stats.ops,home_stats.batting_stats.lob,home_stats.batting_stats.bat_num,home_stats.batting_stats.opp_thr,home_stats.batting_stats.opp_st,home_stats.batting_stats.opp_st_sc,home_stats.pitching_stats.ip,home_stats.pitching_stats.h,home_stats.pitching_stats.r,home_stats.pitching_stats.er,home_stats.pitching_stats.uer,home_stats.pitching_stats.bb,home_stats.pitching_stats.so,home_stats.pitching_stats.hr,home_stats.pitching_stats.hbp,home_stats.pitching_stats.era,home_stats.pitching_stats.bf,home_stats.pitching_stats.p,home_stats.pitching_stats.s,home_stats.pitching_stats.ir,home_stats.pitching_stats.is,home_stats.pitching_stats.sb,home_stats.pitching_stats.cs,home_stats.pitching_stats.ab,home_stats.pitching_stats.2b,home_stats.pitching_stats.3b,home_stats.pitching_stats.ibb,home_stats.pitching_stats.sh,home_stats.pitching_stats.sf,home_stats.pitching_stats.roe,home_stats.pitching_stats.gidp,home_stats.pitching_stats.pitch_num,home_stats.pitching_stats.ump,home_stats.pitching_stats.pitchers,away_stats.batting_stats.pa,away_stats.batting_stats.ab,away_stats.batting_stats.r,away_stats.batting_stats.h,away_stats.batting_stats.2b,away_stats.batting_stats.3b,away_stats.batting_stats.hr,away_stats.batting_stats.rbi,away_stats.batting_stats.bb,away_stats.batting_stats.ibb,away_stats.batting_stats.so,away_stats.batting_stats.hbp,away_stats.batting_stats.sh,away_stats.batting_stats.sf,away_stats.batting_stats.roe,away_stats.batting_stats.gidp,away_stats.batting_stats.sb,away_stats.batting_stats.cs,away_stats.batting_stats.avg,away_stats.batting_stats.obp,away_stats.batting_stats.slug,away_stats.batting_stats.ops,away_stats.batting_stats.lob,away_stats.batting_stats.bat_num,away_stats.batting_stats.opp_thr,away_stats.batting_stats.opp_st,away_stats.batting_stats.opp_st_sc,away_stats.pitching_stats.ip,away_stats.pitching_stats.h,away_stats.pitching_stats.r,away_stats.pitching_stats.er,away_stats.pitching_stats.uer,away_stats.pitching_stats.bb,away_stats.pitching_stats.so,away_stats.pitching_stats.hr,away_stats.pitching_stats.hbp,away_stats.pitching_stats.era,away_stats.pitching_stats.bf,away_stats.pitching_stats.p,away_stats.pitching_stats.s,away_stats.pitching_stats.ir,away_stats.pitching_stats.is,away_stats.pitching_stats.sb,away_stats.pitching_stats.cs,away_stats.pitching_stats.ab,away_stats.pitching_stats.2b,away_stats.pitching_stats.3b,away_stats.pitching_stats.ibb,away_stats.pitching_stats.sh,away_stats.pitching_stats.sf,away_stats.pitching_stats.roe,away_stats.pitching_stats.gidp,away_stats.pitching_stats.pitch_num,away_stats.pitching_stats.ump,away_stats.pitching_stats.pitchers,book,line_value_book,open_om,close_om,delta_om,open_um,close_um,delta_um,total_move_om,total_move_um,pct_change_om,pct_change_um,max_om,min_om,max_um,min_um,std_om,std_um,ups_om,downs_om,ups_um,downs_um,avg_update_sec,twavg_om,twavg_um,n_updates,prop_norm,actual,outcome,player_type
trent grisham,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,mlb_nyy,mlb_sdp,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,0.5,4.34,4.34,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.34,4.34,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,4.34,-1.0,1.0,homeruns,1.0,over,hitter
trent grisham,mlb_nyy,401695426,2025-05-05,19:05,mlb_nyy,mlb_sdp,dabble_dfs_runs_value,0.5,runs,dabble,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,mlb_nyy,mlb_sdp,35,30,3,6,1,0,1,3,4,0,9,0,0,1,0,1,2,0,0.26,0.344,0.467,0.811,5,10,R,N.Pivetta,48,9,6,4,4,0,4,7,0,0,3.64,36,144,89,5,3,1,0,32,1,0,0,0,0,0,0,5,Adrian Johnson,"C.Rodón (5-72), F.Cruz (1-H), D.Williams (2-H), L.Weaver (2-BL), T.Hill (1)",36,32,4,6,1,0,0,4,4,0,7,0,0,0,0,0,1,0,0.257,0.327,0.388,0.715,5,12,L,C.Rodón,72,9,6,3,2,0,4,9,1,0,2.73,35,150,95,1,1,2,0,30,1,0,0,0,1,0,1,5,Adrian Johnson,"N.Pivetta (5-48), Y.Matsui (1), R.Bergert (2-W), J.Estrada (0-H), R.Suarez (1-Sv)",dabble,0.5,2.36,2.36,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.36,2.36,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,2.36,-1.0,1.0,runs,1.0,over,hitter
trent grisham,mlb_nyy,401695426,2025-05-05,19:05,mlb_nyy,mlb_sdp,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,mlb_nyy,mlb_sdp,35,30,3,6,1,0,1,3,4,0,9,0,0,1,0,1,2,0,0.26,0.344,0.467,0.811,5,10,R,N.Pivetta,48,9,6,4,4,0,4,7,0,0,3.64,36,144,89,5,3,1,0,32,1,0,0,0,0,0,0,5,Adrian Johnson,"C.Rodón (5-72), F.Cruz (1-H), D.Williams (2-H), L.Weaver (2-BL), T.Hill (1)",36,32,4,6,1,0,0,4,4,0,7,0,0,0,0,0,1,0,0.257,0.327,0.388,0.715,5,12,L,C.Rodón,72,9,6,3,2,0,4,9,1,0,2.73,35,150,95,1,1,2,0,30,1,0,0,0,1,0,1,5,Adrian Johnson,"N.Pivetta (5-48), Y.Matsui (1), R.Bergert (2-W), J.Estrada (0-H), R.Suarez (1-Sv)",dabble,0.5,17.07,17.07,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,17.07,17.07,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,17.07,-1.0,1.0,stolenbases,0.0,under,hitter
trent grisham,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,mlb_nyy,mlb_sdp,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,0.5,11.12,11.12,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,11.12,11.12,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,11.12,-1.0,1.0,stolenbases,0.0,under,hitter
trent grisham,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_totalbases_value,1.5,totalbases,dabble,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,mlb_nyy,mlb_sdp,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,1.5,2.31,2.31,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.31,2.31,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,2.31,-1.0,1.0,totalbases,4.0,over,hitter
josé caballero,mlb_tbr,401695451,2025-05-07,19:05,mlb_tbr,mlb_phi,dabble_dfs_hits_value,0.5,hits,dabble,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_tbr,mlb_phi,32,29,0,2,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0.239,0.307,0.361,0.667,5,9,L,C.Sánchez,72,9,11,7,7,0,2,9,1,0,3.78,42,170,118,1,0,1,0,39,1,0,0,1,0,1,0,6,Will Little,"S.Baz (5-21-L), C.Sulser (0), M.Rodríguez (2), E.Uceta (2), G.Cleavinger (3), P.Fairbanks (2)",42,39,7,11,1,0,1,7,2,0,9,0,1,0,1,0,1,0,0.259,0.339,0.405,0.743,8,13,R,S.Baz,21,9,2,0,0,0,3,12,0,0,3.85,32,130,77,0,0,0,0,29,0,0,0,0,0,0,0,2,Will Little,"C.Sánchez (6-72-W), T.Walker (5-Sv)",dabble,0.5,1.94,2.0,0.06,2.08,2.01,-0.0700000000000002,0.1999999999999993,0.1899999999999999,3.0927835051546504,-3.3653846153846256,2.04,1.94,2.08,1.98,0.0298886823619465,0.0312872000806861,5.0,5.0,5.0,5.0,8834.4,1.9973641515723968,2.0152280808978773,11.0,hits,0.0,under,hitter
josé caballero,mlb_tbr,401695451,2025-05-07,19:05,mlb_tbr,mlb_phi,dabble_dfs_hitsrunsrbis_value,1.5,hitsrunsrbis,dabble,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_tbr,mlb_phi,32,29,0,2,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0.239,0.307,0.361,0.667,5,9,L,C.Sánchez,72,9,11,7,7,0,2,9,1,0,3.78,42,170,118,1,0,1,0,39,1,0,0,1,0,1,0,6,Will Little,"S.Baz (5-21-L), C.Sulser (0), M.Rodríguez (2), E.Uceta (2), G.Cleavinger (3), P.Fairbanks (2)",42,39,7,11,1,0,1,7,2,0,9,0,1,0,1,0,1,0,0.259,0.339,0.405,0.743,8,13,R,S.Baz,21,9,2,0,0,0,3,12,0,0,3.85,32,130,77,0,0,0,0,29,0,0,0,0,0,0,0,2,Will Little,"C.Sánchez (6-72-W), T.Walker (5-Sv)",dabble,1.5,2.59,2.59,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.59,2.59,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,2.59,-1.0,1.0,hitsrunsrbis,0,under,hitter
josé caballero,mlb_tbr,401695451,2025-05-07,19:05,mlb_tbr,mlb_phi,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_tbr,mlb_phi,32,29,0,2,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0.239,0.307,0.361,0.667,5,9,L,C.Sánchez,72,9,11,7,7,0,2,9,1,0,3.78,42,170,118,1,0,1,0,39,1,0,0,1,0,1,0,6,Will Little,"S.Baz (5-21-L), C.Sulser (0), M.Rodríguez (2), E.Uceta (2), G.Cleavinger (3), P.Fairbanks (2)",42,39,7,11,1,0,1,7,2,0,9,0,1,0,1,0,1,0,0.259,0.339,0.405,0.743,8,13,R,S.Baz,21,9,2,0,0,0,3,12,0,0,3.85,32,130,77,0,0,0,0,29,0,0,0,0,0,0,0,2,Will Little,"C.Sánchez (6-72-W), T.Walker (5-Sv)",dabble,0.5,13.2,11.53,-1.67,-1.0,-1.0,0.0,5.249999999999998,0.0,-12.651515151515149,0.0,13.2,10.97,-1.0,-1.0,0.5386871165378,0.0,7.0,8.0,0.0,0.0,11521.2,11.623258540372673,-1.0,16.0,homeruns,0.0,under,hitter
josé caballero,mlb_tbr,401695451,2025-05-07,19:05,mlb_tbr,mlb_phi,dabble_dfs_runs_value,0.5,runs,dabble,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_tbr,mlb_phi,32,29,0,2,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0.239,0.307,0.361,0.667,5,9,L,C.Sánchez,72,9,11,7,7,0,2,9,1,0,3.78,42,170,118,1,0,1,0,39,1,0,0,1,0,1,0,6,Will Little,"S.Baz (5-21-L), C.Sulser (0), M.Rodríguez (2), E.Uceta (2), G.Cleavinger (3), P.Fairbanks (2)",42,39,7,11,1,0,1,7,2,0,9,0,1,0,1,0,1,0,0.259,0.339,0.405,0.743,8,13,R,S.Baz,21,9,2,0,0,0,3,12,0,0,3.85,32,130,77,0,0,0,0,29,0,0,0,0,0,0,0,2,Will Little,"C.Sánchez (6-72-W), T.Walker (5-Sv)",dabble,0.5,3.18,3.0,-0.1800000000000001,-1.0,-1.0,0.0,0.7199999999999993,0.0,-5.660377358490576,0.0,3.3,2.94,-1.0,-1.0,0.0950119609695154,0.0,6.0,6.0,0.0,0.0,13448.583333333334,3.117770519738711,-1.0,13.0,runs,0.0,under,hitter
josé caballero,mlb_tbr,401695451,2025-05-07,19:05,mlb_tbr,mlb_phi,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_tbr,mlb_phi,32,29,0,2,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0.239,0.307,0.361,0.667,5,9,L,C.Sánchez,72,9,11,7,7,0,2,9,1,0,3.78,42,170,118,1,0,1,0,39,1,0,0,1,0,1,0,6,Will Little,"S.Baz (5-21-L), C.Sulser (0), M.Rodríguez (2), E.Uceta (2), G.Cleavinger (3), P.Fairbanks (2)",42,39,7,11,1,0,1,7,2,0,9,0,1,0,1,0,1,0,0.259,0.339,0.405,0.743,8,13,R,S.Baz,21,9,2,0,0,0,3,12,0,0,3.85,32,130,77,0,0,0,0,29,0,0,0,0,0,0,0,2,Will Little,"C.Sánchez (6-72-W), T.Walker (5-Sv)",dabble,0.5,5.52,5.16,-0.3599999999999994,-1.0,-1.0,0.0,2.2799999999999976,0.0,-6.521739130434778,0.0,5.52,4.4,-1.0,-1.0,0.3167197950419717,0.0,7.0,8.0,0.0,0.0,11485.533333333333,4.643291309463776,-1.0,16.0,stolenbases,0.0,under,hitter
josé caballero,mlb_tbr,401695451,2025-05-07,19:05,mlb_tbr,mlb_phi,dabble_dfs_totalbases_value,0.5,totalbases,dabble,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_tbr,mlb_phi,32,29,0,2,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0.239,0.307,0.361,0.667,5,9,L,C.Sánchez,72,9,11,7,7,0,2,9,1,0,3.78,42,170,118,1,0,1,0,39,1,0,0,1,0,1,0,6,Will Little,"S.Baz (5-21-L), C.Sulser (0), M.Rodríguez (2), E.Uceta (2), G.Cleavinger (3), P.Fairbanks (2)",42,39,7,11,1,0,1,7,2,0,9,0,1,0,1,0,1,0,0.259,0.339,0.405,0.743,8,13,R,S.Baz,21,9,2,0,0,0,3,12,0,0,3.85,32,130,77,0,0,0,0,29,0,0,0,0,0,0,0,2,Will Little,"C.Sánchez (6-72-W), T.Walker (5-Sv)",dabble,0.5,2.02,2.02,0.0,1.99,1.99,0.0,0.0,0.0,0.0,0.0,2.02,2.02,1.99,1.99,,,0.0,0.0,0.0,0.0,,2.02,1.99,1.0,totalbases,0.0,under,hitter
elly de la cruz,mlb_cin,401695423,2025-05-05,19:15,mlb_atl,mlb_cin,dabble_dfs_hitsrunsrbis_value,1.5,hitsrunsrbis,dabble,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_atl,mlb_cin,34,31,4,7,2,0,1,4,3,0,4,0,0,0,0,0,1,0,0.241,0.316,0.395,0.71,6,9,R,B.Singer,42,9,1,0,0,0,5,6,0,0,4.13,32,118,71,0,0,0,0,27,0,0,0,0,0,0,1,2,Chris Segal,"A.Smith-Shawver (5-81-W), E.De Los Santos (1)",32,27,0,1,0,0,0,0,5,0,6,0,0,0,0,1,0,0,0.244,0.325,0.386,0.71,5,10,R,A.Smith-Shawver,81,8,7,4,4,0,3,4,1,0,3.68,34,135,81,0,0,1,0,31,2,0,0,0,0,0,0,3,Chris Segal,"B.Singer (4-42-L), S.Barlow (0), L.Mey (1)",dabble,1.5,1.94,2.26,0.3199999999999998,2.07,-1.0,-3.07,0.3199999999999998,3.07,16.494845360824726,-148.30917874396135,2.26,1.94,2.07,-1.0,,,1.0,0.0,0.0,1.0,87581.0,2.020242109814094,1.3001772589710332,2.0,hitsrunsrbis,0,under,hitter
elly de la cruz,mlb_cin,401695448,2025-05-07,19:15,mlb_atl,mlb_cin,dabble_dfs_hitsrunsrbis_value,1.5,hitsrunsrbis,dabble,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_atl,mlb_cin,34,32,3,6,0,0,1,3,1,0,13,0,0,1,0,0,1,0,0.24,0.313,0.388,0.701,4,10,R,H.Greene,61,9,7,4,4,0,3,9,2,0,4.02,35,139,90,1,0,0,0,32,1,0,1,0,0,0,0,4,Alan Porter,"G.Holmes (4-42-L), A.Bummer (3), D.Lee (2), E.De Los Santos (1)",35,32,4,7,1,0,2,4,3,1,9,0,0,0,0,0,0,0,0.242,0.322,0.382,0.704,4,10,R,G.Holmes,42,9,6,3,3,0,1,13,1,0,3.59,34,153,105,2,2,1,0,32,0,0,0,0,1,0,0,7,Alan Porter,"H.Greene (4-61), B.Suter (3-W), S.Barlow (1-H), T.Rogers (2-H), L.Mey (1-H), T.Santillan (0-H), E.Pagán (0-Sv)",dabble,1.5,2.1,2.39,0.29,1.92,-1.0,-2.92,0.4700000000000006,3.08,13.809523809523805,-152.08333333333334,2.39,2.01,2.0,-1.0,0.1430268040147254,1.212133106002252,4.0,2.0,2.0,3.0,29163.666666666668,2.041700549556128,1.9129226394066328,7.0,hitsrunsrbis,1.0,under,hitter
elly de la cruz,mlb_cin,401695423,2025-05-05,19:15,mlb_atl,mlb_cin,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_atl,mlb_cin,34,31,4,7,2,0,1,4,3,0,4,0,0,0,0,0,1,0,0.241,0.316,0.395,0.71,6,9,R,B.Singer,42,9,1,0,0,0,5,6,0,0,4.13,32,118,71,0,0,0,0,27,0,0,0,0,0,0,1,2,Chris Segal,"A.Smith-Shawver (5-81-W), E.De Los Santos (1)",32,27,0,1,0,0,0,0,5,0,6,0,0,0,0,1,0,0,0.244,0.325,0.386,0.71,5,10,R,A.Smith-Shawver,81,8,7,4,4,0,3,4,1,0,3.68,34,135,81,0,0,1,0,31,2,0,0,0,0,0,0,3,Chris Segal,"B.Singer (4-42-L), S.Barlow (0), L.Mey (1)",dabble,0.5,7.47,9.09,1.62,-1.0,-1.0,0.0,1.62,0.0,21.68674698795181,0.0,9.09,7.47,-1.0,-1.0,0.9192388155425116,0.0,2.0,0.0,0.0,0.0,43829.5,7.852190937087549,-1.0,3.0,homeruns,0.0,under,hitter
elly de la cruz,mlb_cin,401695448,2025-05-07,19:15,mlb_atl,mlb_cin,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_atl,mlb_cin,34,32,3,6,0,0,1,3,1,0,13,0,0,1,0,0,1,0,0.24,0.313,0.388,0.701,4,10,R,H.Greene,61,9,7,4,4,0,3,9,2,0,4.02,35,139,90,1,0,0,0,32,1,0,1,0,0,0,0,4,Alan Porter,"G.Holmes (4-42-L), A.Bummer (3), D.Lee (2), E.De Los Santos (1)",35,32,4,7,1,0,2,4,3,1,9,0,0,0,0,0,0,0,0.242,0.322,0.382,0.704,4,10,R,G.Holmes,42,9,6,3,3,0,1,13,1,0,3.59,34,153,105,2,2,1,0,32,0,0,0,0,1,0,0,7,Alan Porter,"H.Greene (4-61), B.Suter (3-W), S.Barlow (1-H), T.Rogers (2-H), L.Mey (1-H), T.Santillan (0-H), E.Pagán (0-Sv)",dabble,0.5,8.3,9.37,1.0699999999999985,-1.0,-1.0,0.0,2.2300000000000004,0.0,12.891566265060227,0.0,9.44,7.79,-1.0,-1.0,0.5377980900991427,0.0,6.0,2.0,0.0,0.0,21872.75,8.186787371279848,-1.0,9.0,homeruns,0.0,under,hitter
elly de la cruz,mlb_cin,401695493,2025-05-10,19:10,mlb_hou,mlb_cin,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,mlb_hou,mlb_cin,47,40,9,14,3,1,1,9,7,0,10,0,0,0,0,1,1,0,0.248,0.319,0.375,0.695,11,10,R,B.Singer,11,9,12,13,13,0,9,11,2,1,3.53,47,199,115,2,2,3,0,37,2,0,0,0,0,0,1,6,Brock Ballou,"L.McCullers (5-14-L), L.VanWey (6), B.Sousa (4), T.Scott (3), S.Okert (3), K.Ort (0)",47,37,13,12,2,0,2,13,9,0,11,1,0,0,0,1,3,0,0.241,0.324,0.382,0.706,7,11,R,L.McCullers,14,9,14,9,9,0,7,10,1,0,3.71,47,188,112,2,0,1,0,40,3,1,0,0,0,0,1,7,Brock Ballou,"B.Singer (4-11), L.Richardson (1), S.Barlow (2), G.Ashcraft (1-W), L.Mey (1), T.Santillan (2), E.Pagán (2)",dabble,0.5,8.39,6.06,-2.330000000000001,-1.0,-1.0,0.0,2.330000000000001,0.0,-27.771156138259844,0.0,8.39,6.06,-1.0,-1.0,,,0.0,1.0,0.0,0.0,70200.0,7.62183912386707,-1.0,2.0,homeruns,1.0,over,hitter
elly de la cruz,mlb_cin,401695423,2025-05-05,19:15,mlb_atl,mlb_cin,dabble_dfs_runs_value,0.5,runs,dabble,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_atl,mlb_cin,34,31,4,7,2,0,1,4,3,0,4,0,0,0,0,0,1,0,0.241,0.316,0.395,0.71,6,9,R,B.Singer,42,9,1,0,0,0,5,6,0,0,4.13,32,118,71,0,0,0,0,27,0,0,0,0,0,0,1,2,Chris Segal,"A.Smith-Shawver (5-81-W), E.De Los Santos (1)",32,27,0,1,0,0,0,0,5,0,6,0,0,0,0,1,0,0,0.244,0.325,0.386,0.71,5,10,R,A.Smith-Shawver,81,8,7,4,4,0,3,4,1,0,3.68,34,135,81,0,0,1,0,31,2,0,0,0,0,0,0,3,Chris Segal,"B.Singer (4-42-L), S.Barlow (0), L.Mey (1)",dabble,0.5,2.18,2.55,0.3699999999999996,-1.0,-1.0,0.0,0.3699999999999996,0.0,16.972477064220158,0.0,2.55,2.18,-1.0,-1.0,0.2192031021678297,0.0,2.0,0.0,0.0,0.0,43096.5,2.426171003717472,-1.0,3.0,runs,0.0,under,hitter
